time,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.7843137254901961,0.0,0.0,0.0,0.9803921568627452,0.9803921568627452,0.9803921568627452,1.862745098039216,0.0,1.3725490270876417
120,0.7843137254901961,0.2941176470588235,0.9803921568627452,0.0,13.03921568627451,1.3725490196078431,0.9803921568627452,1.862745098039216,0.0,1.3725490270876417
180,0.7843137254901961,0.2941176470588235,23.725490196078432,0.4901960784313725,13.03921568627451,1.3725490196078431,0.9803921568627452,1.862745098039216,0.9803921568627452,1.3725490270876417
240,0.7843137254901961,0.2941176470588235,23.725490196078432,2.647058823529412,13.03921568627451,1.3725490196078431,0.9803921568627452,1.862745098039216,0.9803921568627452,36.37254910936542
300,5.588235294117647,0.8823529411764706,23.725490196078432,2.647058823529412,13.03921568627451,34.01960793289484,24.90196078431373,1.862745098039216,74.50980392156863,36.37254910936542
360,5.588235294117647,1.568627450980392,60.294117647058826,2.647058823529412,13.03921568627451,34.01960793289484,24.90196078431373,1.862745098039216,74.50980392156863,36.37254910936542
420,5.588235294117647,1.568627450980392,71.17647058823529,4.019607843137255,13.03921568627451,34.01960793289484,24.90196078431373,1.862745098039216,74.50980392156863,36.37254910936542
480,43.72549027087641,1.568627450980392,75.88235294117646,41.274509811401366,13.03921568627451,34.01960793289484,24.90196078431373,1.96078431372549,74.50980392156863,46.37254907944623
540,43.72549027087641,49.31372549019608,78.82352941176471,81.07843140246821,13.03921568627451,89.90196081423292,24.90196078431373,1.96078431372549,74.50980392156863,46.37254907944623
600,43.72549027087641,66.76470588235294,79.11764705882354,87.35294135598575,13.03921568627451,98.33333354276769,24.90196078431373,1.96078431372549,74.50980392156863,58.62745112998813
660,43.72549027087641,67.74509803921569,79.11764705882354,90.88235306085325,13.03921568627451,98.33333354276769,24.90196078431373,7.647058823529412,74.50980392156863,58.62745112998813
720,43.72549027087641,69.31372549019608,79.11764705882354,90.88235306085325,36.274509878719556,98.33333354276769,24.90196078431373,57.45098039215687,74.50980392156863,66.96078449324065
780,43.72549027087641,71.17647058823529,81.07843137254902,90.88235306085325,57.15686289469401,98.33333354276769,24.90196078431373,69.31372552011527,95.29411764705883,68.62745115990732
840,43.72549027087641,71.56862745098039,81.07843137254902,90.88235306085325,63.431372698615576,98.33333354276769,24.90196078431373,76.96078449324065,95.29411764705883,68.62745115990732
900,43.72549027087641,75.0,81.07843137254902,90.88235306085325,64.31372571459003,98.33333354276769,24.90196078431373,76.96078449324065,95.29411764705883,68.7254903456744
960,43.72549027087641,75.98039215686275,81.07843137254902,90.88235306085325,67.25490225997626,98.33333354276769,24.90196078431373,76.96078449324065,95.29411764705883,68.7254903456744
1020,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,67.25490225997626,98.33333354276769,24.90196078431373,76.96078449324065,95.29411764705883,73.4313725789388
1080,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,67.25490225997626,98.33333354276769,42.94117654538622,76.96078449324065,95.29411764705883,73.4313725789388
1140,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,67.25490225997626,98.33333354276769,55.68627480899586,76.96078449324065,95.29411764705883,73.4313725789388
1200,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,67.25490225997626,98.33333354276769,63.43137284821155,76.96078449324065,95.29411764705883,74.50980395148783
1260,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,67.25490225997626,98.33333354276769,68.43137254901961,76.96078449324065,95.29411764705883,74.50980395148783
1320,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,67.25490225997626,98.33333354276769,69.60784343644684,76.96078449324065,95.29411764705883,74.70588244269877
1380,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,67.45098039215686,98.33333354276769,71.078431522145,76.96078449324065,95.29411764705883,75.49019625794654
1440,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,70.0,98.33333354276769,72.05882397819968,76.96078449324065,95.29411764705883,75.49019625794654
1500,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,71.56862745098039,98.33333354276769,72.94117662018421,76.96078449324065,95.29411764705883,78.13725502163756
1560,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,72.74509803921569,98.33333354276769,72.94117676978017,76.96078449324065,95.29411764705883,78.13725502163756
1620,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,73.92156862745098,98.33333354276769,73.03921598546646,76.96078449324065,95.29411764705883,79.70588241277956
1680,43.72549027087641,76.76470588235294,81.07843137254902,90.88235306085325,75.19607843137256,98.33333354276769,73.03921598546646,76.96078449324065,95.29411764705883,79.80392162846584
1740,45.09803924560547,76.76470588235294,81.07843137254902,90.88235306085325,76.76470588235294,98.33333354276769,73.03921598546646,76.96078449324065,95.29411764705883,79.80392162846584
1800,52.35294123630898,76.76470588235294,81.07843137254902,90.88235306085325,76.76470588235294,98.33333354276769,73.03921598546646,76.96078449324065,95.29411764705883,81.37254907944623
1860,58.0392157461129,76.76470588235294,81.07843137254902,90.88235306085325,78.13725490196079,98.33333354276769,73.03921598546646,76.96078449324065,95.29411764705883,81.37254907944623
1920,61.960784373563875,76.76470588235294,81.07843137254902,90.88235306085325,78.13725490196079,98.33333354276769,73.03921598546646,76.96078449324065,95.29411764705883,81.37254907944623
1980,65.09803927552467,76.76470588235294,81.07843137254902,90.88235306085325,79.11764705882354,98.33333354276769,73.03921598546646,77.84313725490196,95.29411764705883,81.76470594219133
