time,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,85.88535031847134,0.0,0.0,0.0,0.0,0.0
180,99.7452229299363,0.0,0.0,0.0,85.88535031847134,0.0,0.0,0.0,0.0,0.0
240,99.7452229299363,0.0,0.0,0.0,85.88535031847134,2.089171974522293,27.82165605095541,0.0,0.0,11.337579617834397
300,99.7452229299363,0.0,0.0,0.0,85.88535031847134,2.089171974522293,99.0063694267516,0.0,0.0,11.337579617834397
360,99.7452229299363,0.0,0.0,0.0,99.71974522292992,6.165605095541402,99.0063694267516,0.0,0.0,11.337579617834397
420,99.7452229299363,0.0,0.0,0.0,99.71974522292992,99.7452229299363,99.0063694267516,0.0,0.0,11.337579617834397
480,99.7452229299363,0.0,42.72611464968153,0.0,99.71974522292992,99.7452229299363,99.0063694267516,0.0,0.0,99.71974522292993
540,99.7452229299363,0.0,42.72611464968153,0.0,99.71974522292992,99.7452229299363,99.0063694267516,0.0,0.0,99.87261146496816
600,99.7452229299363,0.0,92.9171974522293,0.0,99.77070063694268,99.7452229299363,99.0063694267516,0.0,0.0,99.87261146496816
660,99.7452229299363,27.97452229299363,96.99363057324841,0.0,99.77070063694268,99.7452229299363,99.26114649681529,0.0,0.0,99.87261146496816
720,99.7452229299363,27.97452229299363,96.99363057324841,0.0,99.77070063694268,99.7452229299363,99.26114649681529,0.0,0.0,99.87261146496816
780,99.7452229299363,27.97452229299363,96.99363057324841,99.6687898089172,99.77070063694268,99.7452229299363,99.26114649681529,0.0,0.0,99.89808917197452
840,99.77070063694268,27.97452229299363,96.99363057324841,99.6687898089172,99.77070063694268,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
900,99.77070063694268,27.97452229299363,96.99363057324841,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
960,99.77070063694268,27.97452229299363,96.99363057324841,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1020,99.77070063694268,27.97452229299363,96.99363057324841,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1080,99.77070063694268,27.97452229299363,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1140,99.77070063694268,27.97452229299363,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1200,99.77070063694268,99.69426751592357,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1260,99.77070063694268,99.69426751592357,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1320,99.77070063694268,99.69426751592357,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1380,99.77070063694268,99.69426751592357,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1440,99.77070063694268,99.87261146496816,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1500,99.77070063694268,99.87261146496816,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1560,99.77070063694268,99.87261146496816,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1620,99.77070063694268,99.87261146496816,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1680,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1740,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1800,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1860,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1920,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
1980,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
2040,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
2100,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,0.0,0.0,99.92356687898089
2160,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,99.7452229299363,0.0,99.92356687898089
2220,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,99.7452229299363,0.0,99.92356687898089
2280,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.7452229299363,99.26114649681529,99.7452229299363,0.0,99.92356687898089
2340,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.77070063694268,99.26114649681529,99.7452229299363,8.382165605095542,99.92356687898089
2400,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.79617834394904,99.77070063694268,99.26114649681529,99.7452229299363,8.382165605095542,99.92356687898089
2460,99.77070063694268,99.89808917197452,98.1656050955414,99.6687898089172,99.82165605095541,99.77070063694268,99.26114649681529,99.7452229299363,17.88535031847134,99.92356687898089
