time,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,22.573248407643312,0.0,0.0,0.0,0.0,93.75796179898984,99.89808917197452
180,0.0,0.0,0.0,22.573248407643312,0.0,31.337579617834397,0.0,0.0,93.75796179898984,99.89808917197452
240,0.0,0.0,0.0,22.573248407643312,0.0,31.337579617834397,0.0,7.388535031847134,93.75796179898984,99.89808917197452
300,0.0,0.0,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,55.13375795789585,93.75796179898984,99.89808917197452
360,0.0,0.0,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,80.91719744251033,93.75796179898984,99.89808917197452
420,94.80254777070064,0.0,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,80.91719744251033,93.75796179898984,99.89808917197452
480,94.80254777070064,0.0,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,80.91719744251033,93.75796179898984,99.89808917197452
540,94.80254777070064,0.0,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,88.63694269070959,93.75796179898984,99.89808917197452
600,94.80254777070064,0.0,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,88.63694269070959,93.75796179898984,99.89808917197452
660,94.80254777070064,9.044585987261147,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,88.63694269070959,93.75796179898984,99.89808917197452
720,94.80254777070064,9.044585987261147,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,88.63694269070959,93.75796179898984,99.89808917197452
780,94.80254777070064,9.044585987261147,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,88.63694269070959,93.75796179898984,99.89808917197452
840,96.3312101910828,9.044585987261147,0.0,22.573248407643312,99.7452229299363,98.95541401273886,0.0,88.63694269070959,93.75796179898984,99.89808917197452
900,96.3312101910828,9.044585987261147,0.0,22.573248407643312,99.7452229299363,98.95541401273886,10.165605095541402,88.63694269070959,93.75796179898984,99.89808917197452
960,96.3312101910828,9.044585987261147,0.0,22.573248407643312,99.7452229299363,98.95541401273886,10.165605095541402,88.63694269070959,93.75796179898984,99.89808917197452
1020,96.3312101910828,9.044585987261147,0.0,22.573248407643312,99.7452229299363,99.49044585987261,12.86624203821656,88.63694269070959,93.75796179898984,99.89808917197452
1080,96.3312101910828,9.044585987261147,0.0,22.573248407643312,99.7452229299363,99.49044585987261,22.67515923566879,88.63694269070959,93.75796179898984,99.89808917197452
1140,96.3312101910828,9.044585987261147,0.0,22.573248407643312,99.7452229299363,99.49044585987261,22.67515923566879,88.63694269070959,93.75796179898984,99.89808917197452
1200,96.3312101910828,9.044585987261147,0.0,22.573248407643312,99.7452229299363,99.49044585987261,22.67515923566879,88.63694269070959,93.75796179898984,99.89808917197452
1260,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.49044585987261,22.67515923566879,88.63694269070959,93.75796179898984,99.89808917197452
1320,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.49044585987261,22.67515923566879,88.63694269070959,93.75796179898984,99.89808917197452
1380,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.49044585987261,22.67515923566879,88.63694269070959,93.75796179898984,99.89808917197452
1440,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.49044585987261,22.67515923566879,91.66878982446755,93.75796179898984,99.89808917197452
1500,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,91.66878982446755,93.75796179898984,99.89808917197452
1560,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,93.3757961938943,93.75796179898984,99.89808917197452
1620,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,93.3757961938943,93.75796179898984,99.89808917197452
1680,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,93.3757961938943,93.75796179898984,99.89808917197452
1740,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,93.3757961938943,93.75796179898984,99.89808917197452
1800,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,93.3757961938943,93.75796179898984,99.89808917197452
1860,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.2165605251045,93.75796179898984,99.89808917197452
1920,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.2165605251045,93.75796179898984,99.89808917197452
1980,96.3312101910828,9.044585987261147,0.0,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.85350320026373,93.75796179898984,99.89808917197452
2040,96.3312101910828,9.044585987261147,99.56687898089172,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.85350320026373,93.75796179898984,99.89808917197452
2100,96.3312101910828,9.044585987261147,99.56687898089172,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.85350320026373,93.75796179898984,99.89808917197452
2160,96.3312101910828,9.044585987261147,99.56687898089172,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.85350320026373,93.75796179898984,99.89808917197452
2220,96.3312101910828,9.044585987261147,99.56687898089172,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.85350320026373,93.75796179898984,99.89808917197452
2280,96.3312101910828,9.044585987261147,99.56687898089172,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.85350320026373,93.75796179898984,99.89808917197452
2340,96.3312101910828,9.044585987261147,99.56687898089172,96.71337579617834,99.7452229299363,99.61783439490446,22.67515923566879,94.85350320026373,93.75796179898984,99.89808917197452
