time,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,1.02010201020102,0.96009600960096,0.0,1.02010201020102,1.08010801080108,8.670867086708672,0.0,0.0
240,1.86018601860186,0.0,1.08010801080108,7.320732073207321,1.08010801080108,5.9405940594059405,1.08010801080108,8.670867086708672,1.44014401440144,1.08010801080108
360,11.641164116411641,0.0,9.54095409540954,8.1008100810081,4.08040804080408,10.891089108910892,1.08010801080108,8.670867086708672,4.56045604560456,1.08010801080108
480,11.641164116411641,0.0,12.511251125112512,14.101410141014101,5.2805280528052805,14.701470147014701,2.8202820282028203,8.670867086708672,9.330933093309332,11.041104110411041
600,11.641164116411641,0.0,12.511251125112512,14.461446144614461,9.6009600960096,14.701470147014701,9.690969096909692,8.670867086708672,12.961296129612961,12.451245124512452
720,14.131413141314132,0.0,16.65166516651665,16.021602160216023,11.611161116111612,14.701470147014701,9.690969096909692,12.601260126012601,14.281428142814281,14.191419141914192
840,14.131413141314132,0.0,19.021902190219024,16.021602160216023,13.951395139513952,14.701470147014701,9.690969096909692,17.911791179117913,17.73177317731773,16.471647164716472
960,14.191419141914192,0.0,20.462046204620464,16.021602160216023,16.53165316531653,14.701470147014701,16.53165316531653,27.362736273627362,18.12181218121812,16.471647164716472
1080,14.191419141914192,0.0,20.462046204620464,18.181818181818183,16.53165316531653,14.701470147014701,16.53165316531653,33.21332133213321,18.12181218121812,16.471647164716472
1200,14.191419141914192,0.0,22.41224122412241,18.181818181818183,19.711971197119713,14.701470147014701,16.53165316531653,37.77377737773777,18.12181218121812,16.471647164716472
1320,15.991599159915992,0.99009900990099,23.432343234323433,21.152115211521153,19.921992199219922,14.701470147014701,24.242424242424242,46.2946294629463,18.12181218121812,16.471647164716472
1440,15.991599159915992,7.410741074107411,23.97239723972397,21.152115211521153,21.872187218721873,14.701470147014701,24.242424242424242,48.484848484848484,18.12181218121812,16.471647164716472
1560,17.341734173417343,9.18091809180918,23.97239723972397,21.362136213621362,22.592259225922593,14.701470147014701,33.993399339933994,53.4953495349535,18.12181218121812,16.471647164716472
1680,17.341734173417343,13.891389138913892,23.97239723972397,21.362136213621362,23.01230123012301,14.701470147014701,33.993399339933994,54.36543654365437,18.12181218121812,16.471647164716472
1800,17.341734173417343,18.93189318931893,23.97239723972397,21.362136213621362,25.802580258025802,14.701470147014701,41.284128412841284,56.43564356435643,18.12181218121812,16.471647164716472
1920,17.341734173417343,18.93189318931893,26.97269726972697,24.602460246024602,25.802580258025802,14.701470147014701,41.284128412841284,60.096009600960095,18.12181218121812,16.471647164716472
2040,18.061806180618063,18.93189318931893,26.97269726972697,24.602460246024602,25.802580258025802,15.331533153315332,45.3045304530453,60.576057605760575,18.12181218121812,18.33183318331833
2160,18.061806180618063,20.192019201920193,26.97269726972697,24.602460246024602,26.672667266726673,15.331533153315332,45.3045304530453,63.57635763576358,18.12181218121812,18.33183318331833
2280,18.061806180618063,20.192019201920193,27.032703270327033,24.602460246024602,26.672667266726673,15.331533153315332,50.34503450345034,63.57635763576358,18.12181218121812,18.33183318331833
2400,19.351935193519353,21.21212121212121,27.542754275427544,24.602460246024602,27.33273327332733,18.93189318931893,53.285328532853285,66.996699669967,18.12181218121812,18.33183318331833
2520,19.351935193519353,22.202220222022202,30.033003300330034,24.602460246024602,28.382838283828384,18.93189318931893,53.55535553555355,67.35673567356736,18.12181218121812,18.33183318331833
2640,19.351935193519353,22.202220222022202,30.033003300330034,26.73267326732673,28.53285328532853,18.93189318931893,57.455745574557454,67.92679267926793,18.12181218121812,18.33183318331833
2760,19.351935193519353,22.202220222022202,30.033003300330034,26.73267326732673,28.53285328532853,18.93189318931893,60.816081608160815,68.94689468946895,18.12181218121812,18.33183318331833
2880,19.351935193519353,22.202220222022202,30.033003300330034,26.73267326732673,28.89288928892889,18.93189318931893,60.816081608160815,69.87698769876988,18.12181218121812,18.33183318331833
3000,19.351935193519353,22.202220222022202,30.813081308130812,26.73267326732673,28.89288928892889,18.93189318931893,62.13621362136214,71.01710171017102,21.272127212721273,18.33183318331833
3120,20.702070207020704,22.202220222022202,30.813081308130812,26.73267326732673,29.492949294929492,18.93189318931893,64.53645364536453,71.01710171017102,21.272127212721273,18.33183318331833
3240,20.702070207020704,22.202220222022202,30.813081308130812,26.73267326732673,29.492949294929492,20.702070207020704,64.8064806480648,72.0972097209721,21.272127212721273,18.33183318331833
3360,20.702070207020704,22.202220222022202,30.813081308130812,26.73267326732673,29.522952295229523,20.702070207020704,66.0966096609661,73.02730273027302,21.272127212721273,18.33183318331833
3480,20.702070207020704,25.352535253525353,30.813081308130812,26.73267326732673,30.273027302730274,20.702070207020704,66.0966096609661,73.02730273027302,21.272127212721273,18.33183318331833
3600,20.702070207020704,25.352535253525353,31.293129312931292,26.73267326732673,30.273027302730274,22.712271227122713,68.85688568856885,73.08730873087309,21.272127212721273,18.33183318331833
3720,20.702070207020704,26.102610261026104,31.293129312931292,26.73267326732673,31.023102310231025,24.45244524452445,68.85688568856885,74.58745874587459,21.272127212721273,18.33183318331833
3840,20.702070207020704,26.102610261026104,31.293129312931292,26.73267326732673,31.923192319231923,24.45244524452445,68.85688568856885,74.58745874587459,21.272127212721273,18.33183318331833
3960,20.702070207020704,26.102610261026104,31.293129312931292,26.73267326732673,31.923192319231923,27.512751275127513,70.47704770477047,74.58745874587459,21.272127212721273,18.33183318331833
